chembl_id,smiles,mw,logp
CHEMBL538627,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CS[C@H]2CCNC2)[C@@H](O)[C@H]1O,386.87,-0.22
CHEMBL538639,CNc1ncnc2c1ncn2[C@@H]1OC[C@@H](O)[C@H]1O,251.25,-0.88
CHEMBL506642,CCNC(=S)N/N=C1\C(=O)Nc2ccc(C)cc21,262.34,1.14
CHEMBL506649,CCCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c1nc2ccccc2o1,359.43,3.15
CHEMBL498905,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cncnc1,400.36,4.31
CHEMBL498921,O=C(COc1ccc(F)cc1)N[C@H]1CCOC1=O,253.23,0.64
CHEMBL499583,c1cc(-c2nnn[nH]2)c2[nH]ncc2c1,186.18,0.74
CHEMBL501328,O=C(Nc1cc(Cl)ccc1O)c1ccc(F)cc1,265.67,3.44
CHEMBL501858,O=C(O)/C(O)=C/C(=O)c1cccc(NC(=O)c2ccc(O)cc2)c1,327.29,2.35
CHEMBL501571,Cc1ccc(Nc2nc3ccc(C(=N)NC(C)C)cc3s2)nc1.Cl.Cl,398.36,4.91
CHEMBL505038,O=C1C(=O)N(Cc2ccccc2C(F)(F)F)c2c(F)cccc21,323.25,3.57
CHEMBL502582,Nc1nc2ccccc2n1CCc1ccccc1,237.31,2.86
CHEMBL503422,Fc1cccc(-c2nnn[nH]2)c1,164.14,1.01
CHEMBL503508,Cc1ccc(O)c2c1C(=O)CC2,162.19,1.83
CHEMBL538692,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O,402.41,-1.3
CHEMBL548334,CC(=O)c1sc(NC(=O)Nc2ccc(C)cc2C)nc1C,303.39,3.91
CHEMBL546744,CC12CN3CC(C)(CN(C1)C3c1cc(Br)ccc1O)C2O,353.26,2.17
CHEMBL1205641,O=C(O)c1ccc(-c2ccccn2)nc1,200.2,1.84
CHEMBL507756,Cc1c(O)ccc2c3c(c(=O)oc12)CCCC3,230.26,2.69
CHEMBL507764,CC(=O)OC1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O,363.2,3.67
CHEMBL503315,CC(C)=CN1Cc2c(C)ccc3[nH]c(=O)n(c23)C[C@@H]1C,271.36,2.77
CHEMBL501589,CC(CC(=O)NC(=N)NCCCc1c[nH]cn1)c1ccccn1,314.39,1.57
CHEMBL499568,CCc1ccc(Cc2n[nH]c(=O)n2C)c(F)c1Oc1cc(Cl)cc(C#N)c1,386.81,3.72
CHEMBL154357,[O-][S+]1c2ccccc2SN1C1CC1,211.31,2.19
CHEMBL541483,CC(C)N1CCC(Oc2ccc3cc(C(=O)N4CCOCC4)ccc3c2)CC1,382.5,3.56
CHEMBL547407,CCNC(=O)c1ccc(-n2nc(C)cc2-c2ccccc2)cc1,305.38,3.6
CHEMBL526157,C=C1[C@@H]2C[C@@H](OC(C)=O)[C@H]3[C@@]45CO[C@@](O)(C(=O)[C@@H]4C(C)(C)CC[C@@H]5OC(C)=O)[C@]3(C2)[C@@H]1OC(C)=O,490.55,2.09
CHEMBL4116100,COc1ccc2c3nn(-c4ccccc4OC)c(=O)c-3c[nH]c2c1,321.34,2.84
CHEMBL503357,O=C(CCl)Nc1cn(COC(CO)CO)c(=O)[nH]c1=O,307.69,-1.96
CHEMBL503376,Nc1ncnc2c1nc(Br)n2CCc1ccccc1,318.18,2.41
CHEMBL1204471,COc1ccccc1OC(CCN(C)CC(=O)O)c1ccccc1,329.4,3.22
CHEMBL506982,CCOC(=O)c1cnc2c(cnn2CC)c1NC1CCOCC1,318.38,2.22
CHEMBL4116107,N=C(N)N1CCC[C@H]1Cc1nc(-c2ccc(Nc3nc(-c4cccc(F)c4)cs3)cc2)no1,463.54,4.64
CHEMBL502072,Cl.Clc1cccc2nn(N=C3NCCN3)cc12,272.14,1.42
CHEMBL502296,O=C1NC(NCC2CCCO2)=N/C1=C\c1c[nH]c2ncccc12,311.35,1.16
CHEMBL539383,C/N=C(\S)[C@]1(c2ccc(-c3ccccc3)cc2)CCCC[S+]1[O-],343.52,4.44
CHEMBL540696,CCCCC[C@@H](C=O)NC(=O)OC(C)(C)C,229.32,2.66
CHEMBL540902,N/C(=N\O)c1cc[n+](C/C=C/C[n+]2ccc(/C=N\O)cc2)cc1.[Br-].[Br-],473.17,-5.57
CHEMBL525627,CCCCCCc1ccc(Cn2cc(Br)c(=O)[nH]c2=O)cc1,365.27,3.47
CHEMBL603409,Cc1nc2c(s1)Cc1cccc(OCP(=O)(O)O)c1-2,297.27,2.54
CHEMBL558352,CCn1cc(C(=O)NCc2ccc(OC)cc2)c(=O)c2cc(C(F)(F)F)ccc21,404.39,3.98
CHEMBL574221,CCNC1NN=C(Cc2csc3nc(-c4ccc(Br)cc4)cn23)S1,422.38,3.91
CHEMBL583947,O=c1[nH]c(CNCCc2cccc(O)c2)nc2c1sc1ccc(Cl)cc12,385.88,3.83
CHEMBL584574,CCNc1nc(Nc2ccccc2)c2cnn(C)c2n1,268.32,2.54
CHEMBL553908,COc1cc2ncnc(N(C)c3cccc(Cl)c3)c2cc1OC.Cl,366.25,4.49
CHEMBL542914,CCN(CC)CCOC(=O)C1(c2ccc(N3CCCC3)cc2)CCCC1.Cl,394.99,4.41
CHEMBL539611,Cl.N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,455.91,3.86
CHEMBL576313,CC(C)Sc1oc(C(=O)O)c(-c2ccc(Cl)cc2)c1C#N,321.79,4.67
CHEMBL4115992,CCCCc1cc(OC2CCN(CCCCNS(C)(=O)=O)CC2)c2ncccc2c1,433.62,3.75
CHEMBL573919,CCCCNC1=C(F)C(=O)c2c(F)c(NCCCC)c(F)c(F)c2C1=O,372.36,4.27
CHEMBL155979,COc1cccc2c1CC[C@@H](N(C)C)[C@H]2C,219.33,2.68
CHEMBL595330,CCC(=O)N(CC)c1cc2c(NCc3ccc(OC)c(Cl)c3)ncnc2c(CCO)c1OC,472.97,4.21
CHEMBL594331,CCCCn1c(C)cc2cc(=O)cc3oc(C)cc1c23,269.34,4.16
CHEMBL1208039,O=C(c1ccc(-c2ccc(C(=O)C(O)S(=O)(=O)O)cc2)cc1)C(O)S(=O)(=O)O,430.41,0.13
CHEMBL260909,Nn1c(CS(=O)(=O)c2ccc(Cl)cc2)nnc1-c1ccccc1,348.82,2.29
CHEMBL575155,CCCS(=O)(=O)N1C[C@H]2CC[C@H]1[C@H](C(=O)Nc1ccc(OC(C)C)cc1)C2,394.54,3.25
CHEMBL595064,COc1ccc(C2=NN(Cc3ccc(CN4CCC(=O)CC4)cc3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,487.6,4.2
CHEMBL154228,CCCN(c1ccncc1)n1cc(CC)c2ccccc21,279.39,4.28
CHEMBL541956,CC(=O)NC[C@@H](NS(=O)(=O)c1ccccc1)C(=O)O,286.31,-0.45
CHEMBL541969,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1,283.76,1.41
CHEMBL540050,CCCCN(C)CC1C[C@@]1(C(=O)OCC)c1ccccc1.Cl,325.88,3.66
CHEMBL531135,O=C(Nc1nccs1)c1cc(-c2cccnc2)nc2ccc(Br)cc12,411.28,4.77
CHEMBL528112,CN1CCN(Cc2cn3c(-c4ccncc4)c(-c4ccc(F)cc4)nc3s2)CC1,407.52,4.01
CHEMBL582854,CC1(C)CCC[C@]2(C)[C@@H](/C=C/c3ccoc3)C(C=O)=C(O)C(=O)[C@@H]12,328.41,4.34
CHEMBL592162,CC[n+]1ccc2c(c1)[nH]c1ccc(Cl)cc12.[I-],358.61,0.29
CHEMBL1210578,O=C(Cn1nc(C2CCC(F)(F)CC2)c2cnccc2c1=O)NC1Cc2ccccc2C1,438.48,3.37
CHEMBL576723,COc1ccc(C=C2SC(=N)N(c3ccc4c(c3)OCO4)C2=O)cc1OC,384.41,3.49
CHEMBL554554,CCCCNCc1cc(OC)c(O)c(OC)c1.Cl,275.78,2.72
CHEMBL552967,Cl.[O-][n+]1onc2cc(/C=C/c3ccccc3)ccc21,274.71,3.05
CHEMBL553918,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(N)ccc12)C(=O)O,362.41,2.56
CHEMBL554192,CC(=N)Nc1ccc(F)cc1.Cl,188.63,2.66
CHEMBL552980,COc1cccc(-c2cc(C3CC4CCC3N4)cnc2F)c1.Cl,334.82,3.93
CHEMBL539748,C[C@H]1CC2C3Cc4ccc(O)c5c4C2(CCN3CC2CCC2)C(O5)C1=O.Cl,389.92,3.47
CHEMBL540674,O=C(CC(S)C(F)(F)F)NC(Cc1ccc(O)cc1)C(=O)O,337.32,1.75
CHEMBL541695,CC(=O)c1cc2ccccc2s1,176.24,3.1
CHEMBL559362,Br.O=C(CC1NCCCC1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,495.6,2.46
CHEMBL577782,CC1(C)CC2(CN(Cc3ccc(NS(C)(=O)=O)cc3)C(=O)O2)c2ccccc2O1,416.5,3.47
CHEMBL573674,Cc1cccc(COc2cc(NC(=O)Cc3ccncc3)ccc2N(C)S(C)(=O)=O)c1,439.54,3.55
CHEMBL584146,Cc1ccc(-c2cnc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)o1,337.4,4.8
CHEMBL584766,N#Cc1cc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)ccc1F,421.55,4.82
CHEMBL553649,Cl.N=C(N)Nc1ccc(C(=O)Nc2ccccc2)cc1,290.75,2.67
CHEMBL525228,O=C1NC(NCc2ccco2)=N/C1=C\c1c[nH]c2ncccc12,307.31,1.77
CHEMBL1207998,COCC(C)(CS(=O)(=O)O)N(Cl)Cl,252.12,0.89
CHEMBL590751,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3nnc(-c4ccoc4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,438.89,1.56
CHEMBL593658,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCCCC1,288.27,3.6
CHEMBL557764,O=C(Cn1cccc(NC(=O)c2ccccc2)c1=O)NCCO,315.33,0.21
CHEMBL572517,CC(C)n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ccccc4)C[C@H]3C)nc21,351.45,2.94
CHEMBL573444,COc1ccccc1NC1=NC(N)=NC(C)(C)N1,247.3,1.12
CHEMBL154940,CC(NC(=O)C(C)(C)C)C(=O)NCc1ccccc1,262.35,1.85
CHEMBL583100,N#CC1=C(N)N2C(=O)CSC2=C(C#N)C1c1ccccc1Cl,328.78,2.44
CHEMBL595526,NCCS(=O)(=O)N1CCc2c([nH]c3ccc(Cl)cc23)C1c1cccc(O)c1,405.91,2.76
CHEMBL596211,COc1ccc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4cccc(F)c43)cc2)cn1,404.4,3.96
CHEMBL595765,CC1(C)CC(NC(=S)Nc2ccc(C#N)cc2)c2cc(Cl)ccc2O1,371.89,4.8
CHEMBL564205,Cc1c(O)c(CC[C@H](C)C(=O)O)c(O)c2c1COC2=O,280.28,1.73
CHEMBL563935,CCc1c(C)sc(NC(=S)NCc2ccccn2)c1C(=O)OC,349.48,3.29
CHEMBL155537,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CCO)NC(C)=O,357.58,4.72
CHEMBL4116120,CC(C)CCN(CCc1cccc(O)c1)CCc1cccc(O)c1,327.47,4.23
CHEMBL157267,CC(=O)C1=CCCN(C)C1,139.2,0.84
CHEMBL558744,Cc1cc(C=C2C(=O)NC(=S)NC2=O)c(C)n1-c1cc(C(=O)O)cc(C(=O)O)c1,413.41,1.4
CHEMBL154192,CC1=NN(CCOc2ccc3c(c2)Nc2ccccc2O3)C(=O)C1,323.35,3.52
CHEMBL583284,COc1ccc(F)cc1S(=O)(=O)Nc1cnc2ccccc2c1,332.36,3.18
CHEMBL4116122,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)NCc2ccccc2)cc1,379.46,1.96
CHEMBL589524,Cc1cccc(C)c1-c1cccc(OCCN(C)C)n1,270.38,3.31
CHEMBL564427,COc1cc(-c2nc3ccc(Br)cn3c2NC2CCCC2)ccc1O,402.29,4.83
CHEMBL157232,CCCCCC[C@H](C)OC(=O)CC(=O)CBr,293.2,3.24
CHEMBL573664,COC(=O)c1c(C(=O)OC)c2cc(C)ccn2c1C(=O)c1ccc2c(c1)CCCC2,405.45,3.93
CHEMBL577685,CN1CCN(Cn2nc(-c3ccncc3)n(N)c2=S)CC1,305.41,0.39
CHEMBL259626,COc1ccccc1N1CCN(CCC(=O)NCc2nc3ccccc3c(=O)n2-c2ccccc2)CC1,497.6,3.22
CHEMBL570855,COc1ccccc1-c1cc(-c2ccc(Br)cc2)[nH]c(=N)c1C#N,380.25,4.47
CHEMBL572203,Nc1ccc(Nc2ccccc2)cc1,184.24,3.01
CHEMBL579584,CCC(C)(CC)C(=O)n1ncc2c3c(N)nc(N)nc3ccc21,312.38,2.61
CHEMBL559228,O=C(Nc1cccc(OCCCN2CCOCC2)c1)Nc1cccc(C(F)(F)F)c1,423.43,4.45
CHEMBL557380,CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@@H]1C.Cl,311.9,4.66
CHEMBL157446,CCCN1Sc2ccccc2[S+]1[O-],213.33,2.44
CHEMBL1619760,CC(C)(C)C(=O)Cn1c[n+](N)cn1,183.23,-0.5
CHEMBL595085,COc1ccc(-c2nnc(-c3ccc([125I])cc3)o2)cc1,376.17,4.02
CHEMBL555219,Cl.OCCN1CCN(CCCN2c3ccccc3Sc3cscc32)CC1,412.02,3.77
CHEMBL555454,O=C(Nc1ccc(F)c(C(F)(F)F)c1)c1ccccn1,284.21,3.49
CHEMBL580660,Clc1ccccc1CNc1noc(-c2sccc2Br)n1,370.66,4.83
CHEMBL582894,CNC[C@@H](O)[C@H](c1cccc(OC)c1)n1ccc2ccccc21,310.4,2.82
CHEMBL591773,CC1(C)C=Cc2c(ccc3c2OC[C@H]2c4ccc(O)cc4O[C@@H]32)O1,322.36,4.19
CHEMBL572530,O=c1c(-c2cc(F)c(F)c(F)c2)coc2cc(O)ccc12,292.21,3.58
CHEMBL573078,CCCCS(=O)(=O)N1[C@H]2CC[C@@H]1[C@H](C(=O)Nc1ccc(OC(C)C)cc1)CC2,408.56,3.79
CHEMBL573461,COc1cccc2c1CCCC2CCCN1CCN(C(=O)C2CCCCC2)CC1,398.59,4.62
CHEMBL154360,CN(C)c1ccccc1C[S+]([O-])c1nccn1Cc1ccccn1,340.45,2.7
CHEMBL538385,N#CC1(c2ccccc2)CCN(C[C@@H](O)COc2ccc(Cl)cc2)CC1,370.88,3.64
CHEMBL553896,Cl.N=C(Nc1ccccc1I)NC12CC3CC(CC(C3)C1)C2,431.75,4.62
CHEMBL526882,CCC(=O)c1cc(C)ccc1Oc1ccnc2cc(OC)c(OC)cc12,351.4,4.95
CHEMBL592393,COc1cc(OC)cc(-c2cc3occ(C)c3c(=S)o2)c1,302.35,4.75
CHEMBL583154,NC(Cc1ccccc1)C(=O)N1CCC(Nc2nsc3ccccc23)C1.O=C(O)C(F)(F)F,480.51,3.51
CHEMBL583519,Cc1cc(O)cc(-c2ccc(-c3ccc(O)cc3)s2)c1,282.36,4.8
CHEMBL4116101,O=c1[nH]ccc2c([N+]3=NN(CCCl)CC3)cccc12,277.73,2.09
CHEMBL579790,CCCC(C)n1ccc2c3c(N)nc(N)nc3ccc21,269.35,3.11
CHEMBL154658,O=C(Nc1cccc(I)c1)Nc1cc(Cl)ccc1C(=O)O,416.6,4.29
CHEMBL539714,CC(C)OC(=O)CC1C(C(=O)OC(C)C)=C(N)Oc2ccc(-c3ccccc3)cc21,409.48,4.29
CHEMBL540183,Cl.Nc1nc(CCCNS(=O)(=O)c2cccc(C(=O)O)c2)c[nH]1,360.82,1.02
CHEMBL557422,Cn1ccc2c3nc4cc(Br)ccc4c4c3c(c(=O)c-2c1)[N+](C)(C)CC4=O.[Cl-],458.74,0.72
CHEMBL570872,CCN1C2CCC1CC(c1ccnc3c(-c4ccc(C#N)c(O)c4)c(-c4ccncc4)nn13)C2,450.55,4.77
CHEMBL570602,O=C(Nc1cc(F)cc(F)c1)[C@H]1CCCC[C@H]1C(=O)O,283.27,2.79
CHEMBL573234,COc1cccc2c1CCCC2CCC(=O)N1CCN(C2CCCCC2)CC1,384.56,4.37
CHEMBL581928,CC(C)NCC(O)COc1ccc(Cc2ccc(OCC(O)CNC(C)C)cc2)cc1,430.59,2.75
CHEMBL592870,COc1ccc(/C=C/Cc2ccccc2OC(C)=O)cc1OC,312.37,3.89
CHEMBL592623,O=C(NCc1ccccc1)[C@@H]1O[C@H]2CN(Cc3ccccc3)C(=O)[C@@H]1O2,352.39,1.46
CHEMBL593625,Cc1cc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc(S(=O)(=O)N2CCOCC2)c1C,462.41,3.39
CHEMBL1207983,CO[C@H]1O[C@H](CCS(=O)(=O)O)[C@@H](O)[C@H](O)[C@@H]1O,272.28,-2.28
CHEMBL526134,COc1ccc(-n2nc3c(NC(=O)c4ccncc4)nc4ccccc4n3c2=O)cc1,412.41,2.69
CHEMBL526313,COc1ccc(N(C)c2nc(C)nc3scc(C)c23)cc1,299.4,4.08
CHEMBL541435,COCC1[C@@H]2CC[C@H]1CN(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,377.92,3.19
CHEMBL1208485,Nc1c(S(=O)(=O)O)cc(Nc2ccc(F)cc2)c2c1C(=O)c1ccccc1C2=O,412.4,3.17
CHEMBL583305,Clc1cccc(Nc2nc(-c3ccncc3)cs2)c1,287.77,4.6
CHEMBL4116123,CCc1ccccc1NCCN1CCCCCC1,246.4,3.54
CHEMBL579595,Cc1ccc(C(C)C)cc1CON1C(=N)N=C(N)NC1(C)C.Cl,339.87,2.86
CHEMBL558162,COc1ccc2sc3c(c2c1)NC[C@@H](CN1CCOCC1)NC3=O,347.44,1.77
CHEMBL563918,CCOCCN1CCc2c(C)c(NS(C)(=O)=O)c(C)c(NC(=O)C(C)(C)C)c21,411.57,3.06
CHEMBL539151,COc1ccc(Nc2nc(N)c(C(=O)c3ccc(Br)cc3)s2)cc1,404.29,4.47
CHEMBL538188,C[C@@H]1C/C=C/CC/C=C/[C@H](O)Cc2cc(O)cc(O)c2C(=O)O1,318.37,2.84
CHEMBL578346,O=C(c1ccc2ccccc2c1)N(C1CCC1)C1CCNCC1,308.43,3.59
CHEMBL591703,O=C1NC(=O)/C(=C\c2ccc(Cl)c(Cl)c2)S1,274.13,3.32
CHEMBL593201,Cc1c(CC(=O)N2CCc3cccc4c3C2CNC4=O)sc2ccccc12,376.48,3.62
CHEMBL154687,CC(=O)NC(C(=O)NCc1ccccc1)C(C)C,248.33,1.46
CHEMBL576264,O=C1Nc2ccc(N3CCCC3=O)cc2C(CNC(=O)c2ccc(F)cc2)(C(F)(F)F)O1,451.38,3.7
CHEMBL572999,Cc1cccc(Nc2nc(-c3ccncc3)c(C(N)=O)s2)c1,310.38,3.36
CHEMBL552187,O=C(Nc1cccc(Br)c1)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,437.29,4.01
CHEMBL260023,COc1ccc(N2CCN(CCC(=O)NCc3nc4ccccc4c(=O)n3-c3ccccc3)CC2)cc1,497.6,3.22
CHEMBL531267,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccc([N+](=O)[O-])s1,364.39,4.45
CHEMBL532920,Cc1cccc2nc(-c3ccc(-c4ccc(CN5CCC(N)C5)cc4)s3)[nH]c12,388.54,4.8
CHEMBL593933,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(OC)cc1OC)c1ccc(=O)[nH]c1C2,390.48,4.18
CHEMBL154314,CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@H]1C,275.44,4.24
CHEMBL581501,Cc1cc(N2CCCC2)nc(Nc2ccc(NC(=O)CC(C)C)cc2)n1,353.47,4.11
CHEMBL526346,O=C(NCCCC[C@H](NC(=O)c1ccc(Br)cc1)C(=O)NO)OCc1ccccc1,478.34,3.15
CHEMBL540195,CN1CCN2CC(c3ccc(O)cc3)c3ccccc3C2C1,294.4,2.83
CHEMBL540647,Cl.[O-][n+]1nc(CCCO)[n+]([O-])c2ccccc21,257.68,-0.15
CHEMBL540427,COc1nc(NC(=O)c2ccccn2)ccc1Cl,263.68,2.39
CHEMBL574347,Cc1ccc(C2CCNCC2)c(Oc2ccc(F)cc2)c1,285.36,4.39
CHEMBL595990,Cc1ccc(S(=O)(=O)N(C)c2ccccc2N(C)S(=O)(=O)c2ccc(C)cc2)cc1,444.58,3.95
CHEMBL595820,CCC(=O)Nc1ccc(NC(=O)CN2CCN(C)CC2)c(C(=O)c2ccccc2)c1,408.5,2.45
CHEMBL594149,O=C(NCCC/N=C/c1cc(Cl)cc(Cl)c1O)c1ccccc1O,367.23,3.64
CHEMBL4116096,CCN1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,274.37,1.07
CHEMBL155478,O=c1cc(-c2nn[nH]n2)nc2oc3ccccc3n12,254.21,0.62
CHEMBL541947,O=C(Nc1cccn(CC(=O)N2CCCC2)c1=O)c1ccccc1,325.37,1.72
CHEMBL539921,CN(Cc1ccccc1F)Cn1nc(-c2ccncc2)oc1=O,314.32,2.13
CHEMBL524317,CCC[C@@H](C)[C@H](OC(=O)/C=C/c1ccccc1)[C@H](C)[C@H](O)C/C=C/C=C\C(N)=O,399.53,4.03
CHEMBL523218,COC(=O)[C@@H]1CC(=O)CN1S(=O)(=O)c1ccccc1,283.31,0.19
CHEMBL575375,CCCCS(=O)(=O)N1C[C@H]2CC[C@H]1[C@H](C(=O)Nc1ccc(OCc3ccccc3)cc1)C2,456.61,4.43
CHEMBL578763,COC(=O)C1=C(C)N(c2ccccc2)C=CC1c1ccccc1,305.38,4.25
CHEMBL579880,O=C1CCCN1CCCNCc1ccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)cc1,424.55,5.0
CHEMBL582140,Br.CC1(C)NC(N)=NC(=N)N1OCCSc1ccccc1,374.31,2.18
CHEMBL564260,Cc1cc2c(s1)[C@@]13C[C@@H]1CN(C(=O)OC(C)(C)C)C3=CC2=O,317.41,3.65
CHEMBL562776,Nc1ncnc2c1ncn2CCCCOP(=O)(O)OP(=O)(O)OP(=O)(O)O,447.17,0.53
CHEMBL574570,O=C(O)c1cc2ccn(Cc3cccc(Cl)c3F)c2cn1,304.71,3.58
CHEMBL540153,Nc1ccccc1C(=O)NCC(=O)NC1CCCCC1,275.35,1.45
CHEMBL552955,Cl.O=C1CN2Cc3c(sc4c3CCCC4)N=C2N1,283.78,1.98
CHEMBL553616,CC/N=C(/Cc1cccc(C)c1)NCC.Cl,240.78,2.99
CHEMBL540662,C=C1CC[C@]2(C)[C@@H](C)CCC[C@]2(C)[C@H]1CC/C(C)=C/Cn1c[n+](C)c2ncnc(N)c21.[Cl-],458.09,2.37
CHEMBL602107,CC(C)[C@@]12C=C3CC[C@H]4[C@](C)(C(=O)O)CCC[C@]4(C)[C@]3(CC1)OO2,334.46,4.49
CHEMBL602115,Cc1nc(-c2c(Cl)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)N(C)O)c(F)c2)no1,440.26,4.64
CHEMBL1089598,C#CCOC[C@@H](NC(C)=O)C(=O)NCc1ccc(N=C=S)cc1,331.4,1.19
CHEMBL1091501,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,482.54,0.92
CHEMBL1090597,Brc1ccc(/C=N/Nc2ncnc3sc4c(c23)CCCC4)cc1,387.31,4.78
CHEMBL1082636,O=C(c1ccco1)N1CSCC1c1nc(-c2cccc(Cl)c2)no1,361.81,3.87
CHEMBL608687,C#Cc1cc(CNC(=O)CCc2ccc(C(C)(C)C)cc2)cc(F)c1NS(C)(=O)=O,430.55,3.73
CHEMBL608826,CCN(CC)CCN1C(=O)[C@@](O)(c2ccc3ccccc3c2)c2c(Br)cccc21,453.38,4.53
CHEMBL609992,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3F)cc12,387.48,3.74
CHEMBL608847,CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1,265.36,2.48
CHEMBL154789,CCC1c2ccccc2CCN1CC1=NCCN1,243.35,2.0
CHEMBL4116000,CC[C@H](C)Nc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2CCCN2)cc(S(C)(=O)=O)n1,474.63,2.15
CHEMBL1090248,CCCCOc1c(CCCC)c(O)nc2ccccc12,273.38,4.46
CHEMBL609016,NC(Cc1cc(Cl)c(Cl)c(-c2cccc([N+](=O)[O-])c2)c1)C(=O)O,355.18,3.52
CHEMBL610191,CCS[C@@H]1[C@H](SCC)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,331.46,0.96
CHEMBL572762,O=S(=O)(Nc1ccccn1)c1ccc(/N=C/[C@H](O)[C@@H](O)[C@H](O)CO)cc1,381.41,-0.34
CHEMBL573208,O=C(CN1CCN(Cc2ccccc2)CC1)NCc1ccccc1O,339.44,1.83
CHEMBL574253,CC(=O)N(CCN(C)C)c1nc2c(F)cccc2s1,281.36,2.35
CHEMBL584384,NCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1,340.82,3.31
CHEMBL584972,CCCCCCC(=O)N[C@H]1CCOC1=O,213.28,1.39
CHEMBL1076814,COc1ccc(-c2csc(N/N=C/c3ccc(O)cc3O)n2)cc1,341.39,3.68
CHEMBL1077125,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(CC#N)ccc3N2)c(O)c2cc(F)ccc21,468.51,3.52
CHEMBL1076408,COc1ccccc1C(=O)Nc1cccc(NC(=O)c2cccc(F)c2)c1,364.38,4.34
CHEMBL158232,CC1CCN(Cc2ccccc2)CC1,189.3,2.92
CHEMBL1076255,Brc1ccc2ncnc(Nc3ccccc3)c2c1,300.16,4.14
CHEMBL610879,Cc1ccc2c3c1O[C@@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,412.53,4.18
CHEMBL584554,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,428.54,4.51
CHEMBL583920,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCO)c3C(C1)C2,328.84,4.29
CHEMBL601070,CCCCN(CC)CCNC(=O)c1cc2c(-c3ccccc3F)nn(C)c2s1,402.54,4.29
CHEMBL1077303,CN(C)c1ccc2c(c1)[C@H]1OCCC[C@H]1[C@H](c1ccccc1)N2,308.42,4.39
CHEMBL1092995,O=C(NN1C(=O)/C(=C\c2ccc(F)cc2)SC1=S)c1cccc([N+](=O)[O-])c1,403.42,3.28
CHEMBL601082,CCN1C(N(C)C)=Nc2cc(N)ccc2C1CC(=O)NCc1ccc(N)cc1,380.5,2.48
CHEMBL603059,O=C(O)CCc1ccc(Cn2cccn2)cc1C(=O)NCc1ccc2ccccc2c1,413.48,4.03
CHEMBL569690,Clc1ccc(CCCNc2ncnc3ccccc23)cc1,297.79,4.33
CHEMBL570178,CC(=O)N1N=C(Nc2nc3ccc([N+](=O)[O-])cc3s2)CC1c1ccc(O)cc1,397.42,3.63
CHEMBL568607,CCCNCc1nnc(Nc2nc(C)nc3c2c(C)nn3-c2ccc(OC)cc2C)o1,422.49,3.38
